artwork	subject
http://yago-knowledge.org/resource/Maria_Sèthe_Q21620850	http://yago-knowledge.org/resource/Maria_van_de_Velde_Q25929865
http://yago-knowledge.org/resource/Portrait_of_Cecilia_Guardi_Q12142555	http://yago-knowledge.org/resource/Maria_Cecilia_Guardi_Q26208282
http://yago-knowledge.org/resource/Portrait_of_Empress_Maria_Feodorovna_Q21730488	http://yago-knowledge.org/resource/Maria_Feodorovna_(Dagmar_of_Denmark)
http://yago-knowledge.org/resource/Portrait_of_Maria_Anna	http://yago-knowledge.org/resource/Maria_Anna_of_Spain
http://yago-knowledge.org/resource/Portrait_of_Marie-Louise,_Duchess_of_Parma_and_Piacenza_Q21121956	http://yago-knowledge.org/resource/Marie_Louise,_Duchess_of_Parma
http://yago-knowledge.org/resource/Portrait_of_Queen_Mariana_Q28110220	http://yago-knowledge.org/resource/Mariana_of_Austria
http://yago-knowledge.org/resource/Portrait_of_the_Infanta_Maria_Theresa_of_Spain	http://yago-knowledge.org/resource/Maria_Theresa_of_Spain
http://yago-knowledge.org/resource/Queen_Mariana_de_Austria_as_a_Widow_Q5967989	http://yago-knowledge.org/resource/Mariana_of_Austria
http://yago-knowledge.org/resource/Self-portrait_Q3630717	http://yago-knowledge.org/resource/Marc_Chagall
http://yago-knowledge.org/resource/Chairman_Mao_en_route_to_Anyuan	http://yago-knowledge.org/resource/Mao_Zedong
http://yago-knowledge.org/resource/Matthias_Corvinus_Monument	http://yago-knowledge.org/resource/Matthias_Corvinus
http://yago-knowledge.org/resource/Unburned_Luther_Q25379418	http://yago-knowledge.org/resource/Martin_Luther
http://yago-knowledge.org/resource/First_Lady_Michelle_Obama_(painting)	http://yago-knowledge.org/resource/Michelle_Obama
http://yago-knowledge.org/resource/_Q19886599	http://yago-knowledge.org/resource/Napoleon
http://yago-knowledge.org/resource/Bonaparte,_First_Consul	http://yago-knowledge.org/resource/Napoleon
http://yago-knowledge.org/resource/Bonaparte,_Premier_Consul_Q2909905	http://yago-knowledge.org/resource/Napoleon
http://yago-knowledge.org/resource/equestrian_statue_of_Napoleon_Q3497626	http://yago-knowledge.org/resource/Napoleon
http://yago-knowledge.org/resource/Portrait_of_Nancy_Astor_Q12142544	http://yago-knowledge.org/resource/Nancy_Astor,_Viscountess_Astor
http://yago-knowledge.org/resource/Portrait_of_Napoleon_III_(1808-1873)_Q62476202	http://yago-knowledge.org/resource/Napoleon_III
http://yago-knowledge.org/resource/Alexander_Hamilton_(Trumbull)	http://yago-knowledge.org/resource/Alexander_Hamilton
http://yago-knowledge.org/resource/August_Strindberg_Q18889393	http://yago-knowledge.org/resource/August_Strindberg
http://yago-knowledge.org/resource/Portrait_of_Albert_Verwey_Q17347433	http://yago-knowledge.org/resource/Albert_Verwey
http://yago-knowledge.org/resource/Portrait_of_Alessandro_Manzoni_Q27948860	http://yago-knowledge.org/resource/Alessandro_Manzoni
http://yago-knowledge.org/resource/Portrait_of_Alfonso_I_d'Este	http://yago-knowledge.org/resource/Alfonso_I_d'Este,_Duke_of_Ferrara
http://yago-knowledge.org/resource/Portrait_of_King_Alfonso_XIII_in_a_Hussar's_Uniform_Q59314264	http://yago-knowledge.org/resource/Alfonso_XIII_of_Spain
http://yago-knowledge.org/resource/Portrait_of_Cosimo_il_Vecchio_Q3937502	http://yago-knowledge.org/resource/Cosimo_de'_Medici
http://yago-knowledge.org/resource/Equestrian_statuette_of_Charlemagne	http://yago-knowledge.org/resource/Charlemagne
